,0,1,2,3,4
23586,3.5,15.5503,-94.8228,16.0,34901390.0
23587,3.8,16.512999999999998,-93.8467,127.2,34903174.0
23588,3.5,16.3683,-96.5462,9.2,34903639.0
23589,3.8,15.3838,-94.7107,16.1,34913501.0
23590,3.9,16.7267,-95.0665,106.2,34925265.0
23591,3.8,16.1813,-96.9983,16.1,34926536.0
23592,3.9,14.9898,-94.2547,10.7,34935857.0
23593,3.3,14.3663,-92.29700000000001,52.4,34938111.0
23594,3.5,16.8013,-93.8895,155.9,34943201.0
23595,4.0,16.9903,-95.0952,51.3,34945239.0
23596,3.7,16.4747,-95.1353,82.7,34949321.0
23597,3.7,15.2925,-94.6922,19.3,34949914.0
23598,3.5,15.5347,-94.9115,15.0,34959974.0
23599,3.8,16.5255,-95.095,64.8,34964786.0
23600,3.6,16.317,-95.4078,81.0,34966063.0
23601,3.4,16.369,-96.8705,15.0,34967090.0
23602,3.6,16.268,-95.1043,64.9,34973465.0
23603,3.8,15.2935,-92.8607,102.0,34975523.0
23604,3.9,17.5538,-94.8043,140.5,34975679.0
23605,3.8,15.2185,-94.76899999999999,18.3,34976702.0
23606,3.6,16.5238,-95.699,49.4,34976965.0
23607,4.1,15.2492,-93.0132,84.0,34981608.0
23608,3.9,15.134,-94.2525,15.0,34984889.0
23609,4.0,14.3042,-93.4782,15.5,34985306.0
23610,3.4,16.9037,-94.351,133.9,34986446.0
23611,3.8,16.1683,-95.48100000000001,51.0,34994084.0
23612,3.9,16.1847,-95.65299999999999,23.3,35001636.0
23613,4.0,16.776,-94.95100000000001,71.3,35002293.0
23614,4.0,16.5222,-95.0762,74.6,35004293.0
23615,3.8,15.3325,-94.7218,28.7,35007201.0
23616,3.6,15.8812,-95.1443,13.0,35007402.0
23617,3.8,16.8178,-96.119,62.7,35011259.0
23618,3.7,15.3307,-94.7125,28.0,35014463.0
23619,3.7,16.3752,-94.7312,82.6,35015633.0
23620,3.7,15.5628,-94.8882,16.3,35016955.0
23621,4.0,15.5668,-94.87799999999999,25.3,35017819.0
23622,3.8,15.3588,-94.7462,21.0,35019501.0
23623,3.6,16.7823,-94.9183,88.9,35035288.0
23624,3.7,15.5392,-94.916,11.0,35036435.0
23625,3.9,17.596,-94.8005,144.0,35041233.0
23626,3.7,17.2647,-94.6952,141.6,35050825.0
23627,3.5,15.9022,-92.9943,153.0,35051883.0
23628,3.9,15.508,-95.0035,24.5,35053253.0
23629,3.6,14.8303,-92.9437,59.3,35053786.0
23630,3.9,17.0817,-94.9133,124.8,35056012.0
23631,4.0,16.3005,-95.36,78.2,35061923.0
23632,3.7,16.2843,-95.0987,79.4,35062722.0
23633,3.7,16.535999999999998,-95.54799999999999,69.4,35065270.0
23634,3.5,16.439,-96.167,50.9,35065622.0
23635,4.0,14.7942,-92.4558,87.9,35066155.0
23636,3.6,15.5772,-94.9245,19.2,35068935.0
23637,3.6,16.2515,-95.0165,28.2,35074980.0
23638,3.6,15.6622,-95.0072,13.8,35079954.0
23639,3.7,15.5165,-94.7845,16.3,35087627.0
23640,3.6,15.9957,-95.0943,58.5,35088373.0
23641,3.9,16.5447,-95.2358,74.6,35091485.0
23642,3.5,18.1647,-96.5795,78.0,35092962.0
23643,3.8,15.8892,-95.1718,12.0,35093210.0
23644,3.8,17.5625,-95.4738,13.7,35093919.0
23645,4.0,15.5962,-95.0162,16.4,35096207.0
23646,3.9,15.6197,-94.9257,24.0,35100698.0
23647,3.7,16.4778,-95.2818,58.0,35101182.0
23648,3.6,17.1022,-95.4188,100.9,35103932.0
23649,3.8,15.2465,-94.6003,29.7,35120437.0
23650,3.7,17.7177,-95.5738,108.5,35120568.0
23651,3.7,16.4142,-95.053,34.3,35124364.0
23652,3.7,16.4958,-95.3238,60.0,35124425.0
23653,3.7,15.745,-95.7938,10.0,35133621.0
23654,3.8,15.3037,-94.6535,22.9,35137523.0
23655,3.6,16.7715,-94.3198,129.2,35138761.0
23656,3.6,17.149,-94.3073,160.1,35142187.0
23657,3.7,15.5338,-94.8928,16.1,35148738.0
23658,3.8,15.4302,-94.8188,9.6,35151194.0
23659,3.7,14.8378,-93.193,7.4,35152826.0
23660,3.9,16.505,-95.1813,86.8,35153402.0
23661,3.5,17.053,-94.70700000000001,124.5,35155367.0
23662,3.9,17.2747,-94.863,126.5,35156817.0
23663,4.0,16.514,-95.4833,61.9,35161050.0
23664,3.9,14.7548,-94.1973,9.4,35161423.0
23665,3.4,15.3958,-93.0907,104.1,35168845.0
23666,3.8,16.5245,-95.1893,77.7,35168890.0
23667,3.5,16.3202,-94.6442,73.7,35170611.0
23668,3.8,15.312000000000001,-94.6103,16.1,35175325.0
23669,3.7,16.3877,-93.8617,124.5,35176844.0
23670,3.8,16.8653,-95.0318,107.0,35185286.0
23671,3.9,16.815,-95.235,98.8,35194325.0
23672,3.7,16.1817,-95.0862,87.4,35195818.0
23673,3.9,15.7602,-96.15899999999999,25.8,35202922.0
23674,4.1,13.7293,-92.779,15.0,35203306.0
23675,3.7,15.6065,-93.4597,93.7,35208594.0
23676,4.0,15.2995,-94.6693,16.2,35210994.0
23677,3.9,16.328,-95.152,74.1,35211617.0
23678,3.5,15.8838,-95.2478,68.2,35212386.0
23679,3.5,16.4407,-95.0957,81.4,35212668.0
23680,3.8,16.4813,-95.1762,62.6,35212781.0
23681,3.7,16.39,-95.1157,61.4,35214931.0
23682,3.4,17.6513,-96.9438,65.7,35215963.0
23683,3.8,16.7762,-95.2087,117.2,35216618.0
23684,4.0,16.3563,-95.3705,55.0,35222980.0
23685,3.6,14.8817,-93.2662,41.7,35236159.0
23686,4.1,15.9052,-95.2262,55.4,35238173.0
23687,3.9,16.7657,-94.8232,100.5,35238761.0
23688,3.9,15.4907,-94.8467,16.6,35238934.0
23689,3.7,15.7687,-95.0105,16.0,35247111.0
23690,3.8,15.6603,-93.59200000000001,85.0,35247270.0
23691,3.8,15.0765,-93.9855,24.9,35248399.0
23692,3.7,16.5035,-95.0773,56.6,35250074.0
23693,3.8,15.5493,-94.9095,16.1,35250629.0
23694,3.7,16.5185,-95.16799999999999,66.1,35251994.0
23695,3.5,17.0803,-94.1612,150.4,35254128.0
23696,3.8,16.7787,-94.0337,139.1,35255310.0
23697,4.0,15.3997,-94.7087,18.7,35256203.0
23698,3.6,15.5742,-95.0053,16.1,35256326.0
23699,3.8,15.522,-94.8528,15.3,35259715.0
23700,3.6,16.2147,-95.2127,67.5,35261376.0
23701,4.0,15.3567,-94.6028,16.0,35262814.0
23702,3.7,17.189,-94.7257,142.9,35265975.0
23703,3.7,15.277999999999999,-94.3585,8.3,35270715.0
23704,3.8,15.7278,-95.0323,17.5,35271530.0
23705,4.0,16.5212,-95.1532,30.8,35273599.0
23706,3.8,15.6377,-93.9688,72.4,35274541.0
23707,3.6,17.0848,-96.6003,67.7,35294809.0
23708,3.8,16.0518,-95.2882,24.1,35303477.0
23709,3.7,15.9948,-95.751,8.0,35311460.0
23710,3.5,15.5793,-95.0675,16.1,35313556.0
23711,3.7,16.623,-94.4192,112.1,35313654.0
23712,3.7,14.9672,-93.9245,29.4,35319009.0
23713,3.5,16.6497,-95.1047,73.3,35321651.0
23714,3.5,17.2712,-94.6903,142.4,35323073.0
23715,3.7,15.1965,-94.2107,15.1,35329443.0
23716,3.9,15.3013,-94.7205,24.3,35331089.0
23717,3.7,15.728,-93.8985,73.4,35332544.0
23718,3.8,16.1375,-94.7483,75.1,35336046.0
23719,3.6,16.885,-95.21799999999999,80.4,35337075.0
23720,3.6,15.2347,-94.6478,14.0,35338186.0
23721,3.8,15.6392,-93.9993,76.4,35342337.0
23722,3.8,15.5492,-94.93,30.0,35342928.0
23723,3.7,15.866,-95.2503,65.6,35345368.0
23724,3.6,15.3858,-94.6907,16.5,35346555.0
23725,3.9,14.9057,-93.2788,55.6,35349804.0
23726,3.8,16.4485,-95.0983,45.2,35351109.0
23727,3.7,15.8495,-95.2072,53.6,35352496.0
23728,4.0,16.7673,-94.844,86.4,35354329.0
23729,3.4,16.947,-94.7402,128.8,35357025.0
23730,3.5,16.4035,-95.2183,51.0,35359091.0
23731,3.8,15.1635,-94.1872,6.2,35381256.0
23732,3.9,16.314,-93.0582,212.7,35392283.0
23733,3.6,15.6123,-94.93,25.0,35404447.0
23734,3.9,17.5313,-94.3323,187.5,35406709.0
23735,3.6,16.2742,-93.4955,132.9,35412007.0
23736,3.6,17.4828,-95.24799999999999,119.9,35415428.0
23737,4.0,18.3908,-94.5062,15.0,35421009.0
23738,3.8,16.6887,-95.0623,95.5,35421713.0
23739,3.9,16.4033,-95.26,84.6,35426306.0
23740,3.5,14.8227,-93.145,13.3,35437572.0
23741,3.7,15.2083,-92.865,99.6,35444632.0
23742,3.7,15.3205,-94.7207,18.3,35445624.0
23743,3.8,16.8207,-94.8752,123.9,35451939.0
23744,3.8,16.0552,-94.9005,55.7,35453896.0
23745,3.3,16.2308,-97.2065,12.3,35455181.0
23746,3.8,16.1855,-97.1623,16.2,35458867.0
23747,3.7,15.321,-94.667,23.4,35459026.0
23748,3.7,14.6133,-92.8747,45.3,35460063.0
23749,3.8,15.248,-96.7735,10.4,35463910.0
23750,3.6,16.0948,-97.12200000000001,12.8,35474740.0
23751,3.8,15.4378,-95.5643,17.1,35476910.0
23752,3.9,14.8437,-93.8527,13.4,35477043.0
23753,3.7,16.2852,-94.0428,78.2,35480203.0
23754,3.8,15.0633,-93.4223,62.1,35482654.0
23755,3.9,14.754000000000001,-92.9288,45.5,35484139.0
23756,3.8,14.7545,-94.0987,13.3,35486941.0
23757,4.5,14.3812,-93.1552,7.6,35489284.0
23758,4.0,13.9503,-93.0673,15.0,35489796.0
23759,3.9,15.2915,-94.7752,30.0,35490353.0
23760,4.1,14.2382,-93.1672,15.0,35491436.0
23761,3.8,14.5037,-92.9168,12.5,35492162.0
23762,3.8,15.239,-94.6457,24.9,35496633.0
23763,3.8,16.7033,-94.8888,58.2,35504398.0
23764,3.5,16.8467,-94.8917,83.4,35504864.0
23765,3.7,16.6195,-94.9162,52.8,35505198.0
23766,3.6,15.3995,-93.7685,70.7,35505820.0
23767,3.9,15.3875,-94.743,16.0,35513015.0
23768,3.8,14.4883,-93.2185,59.6,35528100.0
23769,4.0,14.3483,-93.9602,15.9,35529177.0
23770,3.6,16.491,-95.3392,45.2,35531920.0
23771,3.4,16.3528,-94.9247,17.0,35533944.0
23772,3.9,15.2638,-94.7602,15.9,35538169.0
23773,4.1,15.8058,-94.1153,81.5,35538525.0
23774,3.8,16.5838,-94.432,109.3,35540123.0
23775,3.5,15.4253,-94.4478,16.1,35553688.0
23776,3.8,15.5087,-94.6678,15.6,35553745.0
23777,3.7,15.0673,-92.9768,77.1,35554695.0
23778,4.0,15.4368,-94.6468,16.0,35554990.0
23779,3.7,15.8592,-97.1967,5.0,35555477.0
23780,3.9,17.1452,-94.5728,136.4,35556864.0
23781,3.4,15.2383,-93.27600000000001,86.3,35565650.0
23782,3.7,17.1185,-94.626,137.7,35572558.0
23783,4.0,15.5027,-95.1018,17.5,35583671.0
23784,3.8,15.7025,-95.0452,16.1,35586243.0
23785,3.7,15.0005,-94.2037,9.2,35587665.0
23786,3.8,16.484,-95.0565,69.4,35588327.0
23787,3.8,15.3082,-94.735,22.4,35588806.0
23788,3.6,17.3127,-95.4325,106.7,35588937.0
23789,3.9,15.4493,-94.554,18.8,35594821.0
23790,3.6,15.1875,-92.8927,90.4,35595664.0
23791,4.1,14.2485,-93.4493,10.0,35596070.0
23792,4.0,17.1497,-94.5017,136.0,35596993.0
23793,3.7,16.5263,-93.4977,159.2,35600140.0
23794,3.9,15.3327,-96.7148,15.5,35602078.0
23795,3.5,16.4305,-95.1823,62.5,35606056.0
23796,3.4,16.292,-95.06200000000001,64.1,35606303.0
23797,3.7,15.2385,-94.6285,15.6,35606533.0
23798,3.7,15.4035,-94.7197,16.0,35608874.0
23799,3.5,17.243,-94.8705,125.5,35614024.0
23800,3.6,14.9348,-92.6372,104.5,35619378.0
23801,3.8,15.3993,-94.81200000000001,26.1,35626707.0
23802,3.5,16.4873,-93.8425,120.3,35626938.0
23803,3.9,15.2178,-94.4902,44.0,35632424.0
23804,4.0,17.0572,-95.45200000000001,95.2,35634602.0
23805,3.8,15.495,-93.9635,61.5,35636016.0
23806,3.8,16.2678,-95.1463,10.9,35638114.0
23807,3.5,16.1148,-95.32600000000001,61.5,35639018.0
23808,3.8,15.2083,-94.4425,9.7,35642741.0
23809,4.1,15.4985,-96.2515,10.0,35643634.0
23810,4.2,15.7427,-96.39,16.1,35655878.0
23811,4.0,16.1708,-95.5022,5.7,35665651.0
23812,3.8,15.395999999999999,-94.773,16.1,35666991.0
23813,3.6,15.4863,-94.8883,21.7,35675243.0
23814,3.5,16.9077,-94.3915,110.8,35675993.0
23815,3.4,16.5568,-95.0825,53.5,35681035.0
23816,3.7,16.4792,-95.2512,68.3,35683767.0
23817,3.6,16.8398,-93.6597,156.5,35685292.0
23818,3.9,16.4305,-95.2185,27.3,35687790.0
23819,3.7,16.816,-94.9902,56.6,35689649.0
23820,3.6,16.4195,-95.2253,70.4,35689982.0
23821,3.4,16.4095,-94.9642,16.4,35699697.0
23822,3.7,15.0203,-93.7305,10.7,35703475.0
23823,3.7,16.0593,-94.9608,17.2,35703948.0
23824,3.7,15.8815,-95.0937,11.4,35705659.0
23825,3.7,15.8718,-95.1983,16.0,35708538.0
23826,4.1,17.362000000000002,-94.5862,142.8,35709525.0
23827,3.6,15.9832,-95.3065,55.9,35718084.0
23828,3.7,16.6295,-94.895,85.7,35719701.0
23829,3.4,16.6267,-96.917,3.0,35725675.0
23830,3.7,16.3303,-97.1432,32.6,35726167.0
23831,3.7,15.1382,-94.3332,23.7,35729703.0
23832,3.3,16.6932,-96.9617,9.3,35732769.0
23833,3.5,17.1822,-94.4472,133.0,35733836.0
23834,3.9,15.1768,-94.4072,16.6,35735580.0
23835,3.8,16.0372,-95.2805,12.3,35739983.0
23836,4.1,14.8127,-93.2587,18.6,35743788.0
23837,3.7,16.6158,-95.134,25.0,35744507.0
23838,3.7,15.8825,-95.0895,14.2,35751771.0
23839,3.8,15.3782,-94.8348,17.7,35753615.0
23840,4.1,15.3583,-93.0157,98.6,35756374.0
23841,4.0,16.8872,-95.0422,104.6,35761590.0
23842,4.0,15.3528,-94.6965,29.3,35763602.0
23843,3.7,16.7842,-94.5003,103.6,35766756.0
23844,3.6,16.1917,-97.2532,16.0,35768040.0
23845,3.6,17.4523,-94.3212,141.0,35768179.0
23846,3.8,15.1735,-94.3053,13.5,35780734.0
23847,3.9,15.4497,-94.959,19.0,35782920.0
23848,4.0,15.4453,-94.9828,19.6,35783459.0
23849,3.7,15.3482,-94.82799999999999,19.3,35784584.0
23850,3.9,15.2327,-94.3958,14.5,35785362.0
23851,3.4,17.4842,-94.49799999999999,59.1,35787834.0
23852,3.7,16.5218,-94.1377,25.1,35789360.0
23853,3.9,16.9882,-95.126,116.3,35789901.0
23854,3.9,15.3767,-94.765,17.3,35792431.0
23855,3.8,15.8663,-95.20700000000001,63.6,35792739.0
23856,3.5,16.1957,-97.008,15.0,35801988.0
23857,3.6,15.2225,-94.7542,28.8,35811322.0
23858,4.0,15.118,-96.6437,19.4,35813151.0
23859,3.6,17.3077,-94.1125,172.6,35822030.0
23860,3.7,15.9557,-94.9457,16.1,35823158.0
23861,3.6,16.5825,-93.6998,143.7,35830878.0
23862,3.8,15.1352,-94.4487,16.1,35832003.0
23863,3.4,15.6607,-95.1227,30.0,35835378.0
23864,3.4,16.7358,-96.9485,6.0,35837388.0
23865,3.9,15.8025,-95.0423,20.0,35841576.0
23866,4.0,15.409,-94.6288,16.8,35843534.0
23867,3.7,17.0942,-95.166,107.9,35845867.0
23868,3.7,16.4383,-95.1545,66.1,35846542.0
23869,3.7,17.0625,-95.3787,96.5,35849194.0
23870,3.8,15.902000000000001,-95.191,28.4,35850824.0
23871,3.4,16.8768,-96.77600000000001,10.6,35851450.0
23872,3.7,15.118,-94.0863,11.3,35854519.0
23873,3.4,16.385,-94.3127,19.6,35855316.0
23874,3.8,17.4447,-94.9692,128.7,35855366.0
23875,3.6,16.5058,-95.4282,62.5,35857475.0
23876,3.9,14.6213,-94.1515,16.1,35858589.0
23877,3.7,16.5333,-95.1532,56.5,35859086.0
23878,3.5,16.4788,-95.12799999999999,12.4,35859273.0
23879,3.6,15.4598,-92.2645,138.7,35860579.0
23880,3.7,15.097000000000001,-94.4085,10.1,35860768.0
23881,3.8,15.2207,-94.6917,20.9,35866611.0
23882,3.6,15.2022,-94.0865,13.1,35869165.0
23883,3.4,16.1027,-96.9467,21.8,35870617.0
23884,3.7,15.8825,-95.227,54.1,35871134.0
23885,3.7,15.2495,-94.6155,18.8,35871351.0
23886,3.7,15.017000000000001,-94.5465,10.1,35872208.0
23887,3.8,15.3185,-94.6497,11.8,35872485.0
23888,3.5,16.7142,-94.417,112.3,35872824.0
23889,3.6,16.5595,-94.7273,28.1,35873292.0
23890,3.6,15.2743,-94.7663,16.4,35881004.0
23891,3.9,15.4525,-94.7083,16.1,35881579.0
23892,3.9,16.2118,-92.4603,231.4,35881818.0
23893,3.6,17.4557,-95.986,38.3,35883730.0
23894,3.8,17.3327,-95.8905,56.3,35883873.0
23895,3.6,17.2288,-94.4407,152.2,35885770.0
23896,3.5,15.4583,-94.8563,12.5,35888544.0
23897,3.6,16.2252,-97.2392,16.0,35895672.0
23898,3.7,15.5618,-94.9802,16.4,35903113.0
23899,4.0,15.097000000000001,-94.5733,16.1,35914198.0
23900,3.6,17.0812,-95.5497,53.7,35926737.0
23901,3.6,16.514,-94.9392,10.3,35927785.0
23902,3.9,14.9857,-94.2143,16.0,35930201.0
23903,3.7,15.4655,-94.76799999999999,17.2,35932146.0
23904,3.8,14.7232,-92.3195,91.1,35932271.0
23905,3.8,15.5768,-94.7675,27.8,35932986.0
23906,3.8,15.1182,-94.2322,10.0,35935256.0
23907,4.0,14.4182,-93.1088,14.4,35935554.0
23908,3.9,15.3767,-94.7403,18.0,35936763.0
23909,3.7,15.4655,-94.9322,20.2,35939537.0
23910,3.8,15.491,-94.8033,14.9,35943004.0
23911,3.9,14.4647,-92.89200000000001,74.5,35947783.0
23912,3.4,15.9702,-97.2357,25.4,35948337.0
23913,3.8,16.912,-94.2317,138.7,35949206.0
23914,3.6,16.1812,-92.2843,5.0,35956028.0
23915,4.3,15.8408,-92.4183,201.4,35959347.0
23916,3.6,16.3787,-94.8745,70.6,35960123.0
23917,3.7,15.6117,-94.9685,16.1,35964663.0
23918,3.8,15.3025,-94.7438,16.1,35971263.0
23919,3.5,15.9277,-95.1903,16.1,35974028.0
23920,3.5,15.8318,-95.1762,11.5,35975929.0
23921,3.6,16.0318,-93.8127,100.1,35995585.0
23922,4.1,15.55,-95.0547,19.4,35996386.0
23923,3.7,16.7575,-95.5845,76.6,36000522.0
23924,3.7,15.6548,-94.5888,16.1,36004596.0
23925,3.8,15.3595,-94.773,16.1,36007479.0
23926,3.9,15.9412,-95.178,7.8,36009652.0
23927,3.7,16.4822,-95.0847,23.4,36014346.0
23928,4.0,16.6527,-94.6902,39.2,36014778.0
23929,3.6,15.4322,-94.8565,16.3,36015294.0
23930,4.3,15.5635,-95.0717,33.6,36020706.0
23931,3.9,15.978,-95.2473,22.2,36021780.0
23932,3.6,15.3235,-94.7393,16.0,36023819.0
23933,3.8,15.9402,-95.235,61.2,36023984.0
23934,3.9,17.0515,-94.0738,180.8,36024598.0
23935,3.7,16.5393,-95.0875,50.8,36024845.0
23936,4.0,15.5867,-95.074,28.7,36033332.0
23937,3.6,15.8995,-96.9212,15.7,36034054.0
23938,3.9,17.3415,-94.6623,143.2,36036952.0
23939,3.6,15.3645,-94.7887,16.1,36043802.0
23940,3.6,16.0017,-95.2217,13.1,36048739.0
23941,3.6,15.5695,-94.8282,16.3,36051415.0
23942,3.7,18.044,-95.1933,5.0,36055939.0
23943,3.6,16.7768,-94.9658,53.1,36056770.0
23944,3.8,14.7827,-93.8065,10.2,36058939.0
23945,3.9,15.0793,-93.9292,12.4,36062896.0
23946,3.7,16.0013,-93.72,106.2,36073068.0
23947,4.0,15.6285,-95.8758,6.5,36076944.0
23948,4.0,14.2612,-93.3123,10.6,36077025.0
23949,3.7,15.404000000000002,-94.7415,16.4,36079234.0
23950,4.0,16.1142,-95.3543,71.4,36082416.0
23951,3.6,16.8968,-94.8653,108.7,36083542.0
23952,3.5,16.7972,-94.18299999999999,131.7,36087747.0
23953,4.0,16.9532,-94.8918,113.2,36087868.0
23954,3.7,14.8252,-93.5122,16.0,36087991.0
23955,3.7,16.0583,-95.2478,27.7,36090779.0
23956,3.8,15.3502,-94.6882,16.1,36094254.0
23957,3.7,15.519,-94.8778,18.3,36094786.0
23958,3.8,15.8608,-92.8392,161.5,36096099.0
23959,3.9,17.351,-94.6465,153.6,36096367.0
23960,3.7,17.3227,-95.1292,121.5,36096814.0
23961,3.5,16.5225,-95.1523,64.9,36100492.0
23962,4.0,15.663,-95.8885,32.6,36100756.0
23963,3.9,17.5978,-95.182,115.5,36101118.0
23964,3.7,16.1308,-95.0937,76.3,36105584.0
23965,3.4,16.5185,-95.2215,83.2,36109955.0
23966,3.6,17.3318,-94.95299999999999,131.6,36110855.0
23967,4.2,15.387,-94.6553,25.2,36113463.0
23968,4.0,17.051,-95.0918,118.1,36117125.0
23969,4.0,15.963,-95.3193,64.3,36118566.0
23970,3.7,17.2512,-94.5883,150.2,36119419.0
23971,3.7,16.0645,-93.7508,105.7,36120106.0
23972,3.9,17.5035,-94.71,156.7,36121611.0
23973,3.6,17.4638,-94.8247,47.4,36121950.0
23974,3.7,16.1748,-97.1372,36.9,36122650.0
23975,3.7,16.0617,-95.4593,68.2,36123314.0
23976,3.8,15.1898,-94.3547,8.0,36124047.0
23977,3.8,16.46,-95.2725,65.7,36126914.0
23978,3.3,16.0705,-97.1952,24.8,36128590.0
23979,3.6,15.22,-93.4358,79.6,36131045.0
23980,3.4,16.9712,-95.779,49.9,36131255.0
23981,3.7,16.4153,-95.7652,55.0,36140367.0
23982,3.8,15.3477,-94.0735,33.5,36146138.0
23983,3.7,16.449,-95.3755,109.3,36151810.0
23984,4.5,15.9763,-94.9308,29.6,36153950.0
23985,4.2,15.2678,-94.5878,16.7,36157332.0
23986,3.7,15.3602,-94.064,65.4,36165661.0
23987,3.7,16.0692,-95.1305,16.4,36167373.0
23988,3.7,16.0285,-95.0023,16.1,36167440.0
23989,3.8,16.897000000000002,-95.65100000000001,71.2,36169671.0
23990,3.7,16.8738,-94.1853,147.9,36176802.0
23991,3.6,16.5038,-94.6387,11.4,36181547.0
23992,4.0,15.8565,-95.1077,16.0,36184618.0
23993,4.1,16.4743,-95.1983,52.9,36186190.0
23994,3.7,15.674000000000001,-95.1375,14.6,36187599.0
23995,3.7,14.8345,-92.9315,72.8,36191178.0
23996,4.0,16.749000000000002,-94.9088,45.5,36191929.0
23997,3.7,14.7478,-93.0877,47.6,36193293.0
23998,3.6,16.7415,-94.7575,50.0,36193614.0
23999,3.9,17.073,-94.0825,172.8,36197774.0
24000,3.6,16.6877,-93.7127,157.6,36198006.0
24001,3.7,15.9967,-93.0148,152.5,36198596.0
24002,3.7,16.2412,-95.7343,57.0,36199042.0
24003,3.8,16.7545,-93.7942,150.1,36199654.0
24004,4.0,14.322000000000001,-93.113,14.5,36203929.0
24005,3.6,16.2888,-95.0752,46.7,36205408.0
24006,4.0,15.1917,-94.4513,16.1,36205821.0
24007,3.5,16.6545,-94.8488,59.3,36207077.0
24008,3.5,17.0313,-94.8415,56.2,36208863.0
24009,3.8,15.786,-93.6748,92.7,36211151.0
24010,3.7,15.4645,-94.6568,16.8,36218093.0
24011,3.9,16.7128,-94.988,5.0,36221569.0
24012,3.4,16.781,-94.0672,124.9,36224186.0
24013,3.8,16.1847,-95.38,28.0,36228720.0
24014,3.7,16.5795,-95.4648,103.9,36230168.0
24015,3.7,16.4215,-95.1595,68.3,36235400.0
24016,3.9,15.0912,-94.1183,9.6,36239359.0
24017,3.9,17.0843,-94.7268,126.6,36248413.0
24018,3.9,16.4603,-95.0953,79.5,36248805.0
24019,3.9,16.1635,-95.165,72.0,36257213.0
24020,3.6,16.4855,-94.5945,11.0,36258778.0
24021,4.0,15.5785,-95.0402,23.8,36261049.0
24022,3.7,16.4545,-95.1848,8.8,36267402.0
24023,3.6,16.747,-94.8438,54.0,36268620.0
24024,3.5,16.5527,-95.08,61.5,36271046.0
24025,3.9,14.8893,-94.0642,13.2,36271280.0
24026,3.9,15.2395,-92.6393,108.5,36271851.0
24027,3.8,15.4782,-94.9197,21.4,36272273.0
24028,3.7,16.2543,-95.0412,65.2,36272451.0
24029,3.8,16.9847,-94.7318,31.8,36273827.0
24030,3.7,16.462,-95.2415,68.5,36279791.0
24031,4.0,15.924000000000001,-95.7422,58.5,36282647.0
24032,3.8,16.4512,-95.1308,65.6,36285213.0
24033,3.5,18.1143,-94.4107,21.0,36287211.0
24034,4.0,14.9708,-94.2935,18.1,36289615.0
24035,3.6,14.4113,-93.4205,12.1,36290519.0
24036,3.6,15.269,-94.6682,15.0,36292293.0
24037,3.6,16.1808,-95.0003,64.9,36295633.0
24038,3.4,16.3947,-95.1777,83.3,36296021.0
24039,4.0,16.4835,-95.25200000000001,77.9,36298745.0
24040,4.0,15.4608,-96.4933,19.3,36302335.0
24041,4.0,15.7238,-96.184,21.7,36302565.0
24042,4.4,15.5695,-95.8397,10.0,36307005.0
24043,3.8,15.3237,-94.8163,16.1,36320422.0
24044,3.8,15.2642,-94.8572,33.7,36322915.0
24045,4.0,15.431,-94.9897,15.0,36323232.0
24046,3.8,16.6487,-94.221,127.2,36328504.0
24047,3.4,15.6823,-92.6928,28.0,36332601.0
24048,4.0,17.6667,-95.512,32.4,36334716.0
24049,3.7,15.4548,-94.7362,16.1,36335257.0
24050,4.0,17.499000000000002,-94.8325,146.8,36335929.0
24051,4.0,15.9852,-94.4022,83.9,36339404.0
24052,4.3,13.2098,-92.4887,10.8,36343846.0
24053,3.9,15.9232,-92.71,168.4,36344565.0
24054,3.8,16.1248,-95.4312,75.9,36349546.0
24055,3.8,15.1965,-94.6232,16.4,36351354.0
24056,3.8,15.8152,-94.8672,16.5,36352448.0
24057,3.5,14.8287,-93.0775,10.4,36353598.0
24058,3.8,15.6432,-93.3235,103.1,36354662.0
24059,3.3,17.368,-96.6498,7.1,36355257.0
24060,3.6,17.244,-94.485,138.4,36356513.0
24061,3.5,16.5088,-95.2478,70.1,36356761.0
24062,3.8,16.5335,-95.5313,39.7,36362420.0
24063,3.4,17.0245,-94.3775,4.8,36366720.0
24064,3.7,17.2828,-94.51799999999999,145.2,36367801.0
24065,3.8,15.4237,-92.8403,95.2,36370499.0
24066,3.5,16.4278,-95.2122,12.2,36370847.0
24067,3.8,16.5927,-95.5057,81.5,36374834.0
24068,3.9,16.5572,-95.134,76.0,36375382.0
24069,3.8,15.5152,-94.7073,16.1,36377368.0
24070,3.7,17.4712,-94.7922,129.8,36379582.0
24071,3.6,16.6253,-93.9705,130.4,36379957.0
24072,3.8,15.5223,-94.8703,22.2,36380185.0
24073,3.5,16.4433,-95.1145,82.5,36381542.0
24074,3.6,16.4968,-94.7923,95.2,36382533.0
24075,3.6,15.3925,-94.8165,10.9,36383659.0
24076,3.4,15.7988,-94.441,22.9,36385345.0
24077,3.9,16.7618,-94.6128,108.1,36388098.0
24078,3.9,15.5737,-96.2032,12.2,36389120.0
24079,3.7,14.9565,-94.2838,11.8,36393929.0
24080,3.6,16.3117,-93.5938,131.2,36405052.0
24081,3.7,15.5105,-93.5168,89.7,36406883.0
24082,3.7,15.8507,-94.9083,16.0,36411400.0
24083,3.7,15.058,-94.1243,24.1,36416836.0
