Column1,0,1,2,3,4,Cluster
3306,3.5,14.9807,-93.58200000000001,23.5,1.709125e6,31
3307,3.6,15.0298,-93.545,19.6,1.709321e6,20
3308,4.0,15.3712,-94.7537,17.0,1.709384e6,13
3309,3.8,15.4158,-94.7685,20.0,1.710335e6,1
3310,3.4,14.8407,-93.3178,12.5,1.710545e6,18
3311,3.8,15.0858,-93.5678,49.2,1.711036e6,25
3312,3.4,15.5373,-94.7215,20.0,1.712255e6,1
3313,3.7,15.717,-94.5767,26.6,1.712481e6,8
3314,3.4,15.0412,-93.5418,32.7,1.712936e6,4
3315,3.5,15.0775,-93.589,44.7,1.713019e6,22
3316,3.4,15.1032,-93.6588,10.0,1.713838e6,9
3317,3.7,14.0848,-93.2592,16.1,1.71399e6,5
3318,3.6,15.1697,-94.6892,16.1,1.714082e6,5
3319,3.9,15.8257,-94.446,16.1,1.714462e6,5
3320,3.8,15.4028,-94.6367,45.5,1.714846e6,12
3321,3.9,15.8835,-94.9022,20.0,1.714935e6,1
3322,4.1,15.1745,-94.5973,27.7,1.715049e6,32
3323,3.8,15.5783,-94.792,34.7,1.715743e6,26
3324,3.3,15.6523,-93.2315,107.4,1.71582e6,20
3325,3.6,15.1255,-93.7963,12.6,1.715879e6,24
3326,3.3,14.9875,-93.6197,16.1,1.716105e6,5
3327,3.0,14.9957,-93.6218,30.9,1.717471e6,10
3328,3.3,15.0835,-93.491,15.1,1.717501e6,4
3329,3.3,15.4743,-93.6693,56.6,1.718347e6,6
3330,3.5,15.0043,-93.584,14.8,1.718419e6,23
3331,3.8,15.1233,-93.7995,32.9,1.718946e6,19
3332,3.3,15.0495,-93.5047,15.0,1.719393e6,7
3333,3.7,15.0173,-94.1525,15.0,1.719423e6,7
3334,3.5,15.0798,-93.8332,15.0,1.719539e6,7
3335,3.3,15.071,-93.5137,15.0,1.719621e6,7
3336,4.0,15.0147,-94.4873,16.6,1.71969e6,10
3337,3.4,15.6363,-93.5582,99.8,1.719768e6,17
3338,3.4,15.0035,-93.5418,15.0,1.719849e6,7
3339,3.7,15.745,-95.0997,14.0,1.719866e6,19
3340,3.9,15.1132,-94.5838,16.2,1.720177e6,2
3341,3.9,15.8785,-95.1757,24.2,1.72112e6,3
3342,3.7,15.0732,-93.7678,15.0,1.721224e6,7
3343,3.6,15.1812,-94.5568,15.9,1.721286e6,27
3344,3.5,15.0633,-93.65,17.2,1.72164e6,29
3345,4.1,15.808,-95.1115,20.4,1.721835e6,30
3346,3.9,16.632,-93.5407,111.4,1.722921e6,31
3347,3.8,15.4007,-94.0487,29.4,1.724655e6,6
3348,3.4,15.0192,-93.5403,20.0,1.725004e6,1
3349,3.5,15.0975,-94.18299999999999,6.5,1.72506e6,8
3350,4.0,15.2073,-94.6155,18.9,1.726125e6,11
3351,3.8,14.8977,-94.2533,15.0,1.726812e6,7
3352,3.3,15.0637,-93.5378,21.6,1.727168e6,18
3353,3.7,15.6837,-94.5688,22.6,1.727434e6,8
3354,3.6,15.4272,-94.6622,16.1,1.727627e6,5
3355,3.7,15.2382,-94.6773,41.7,1.729085e6,14
3356,3.5,15.099,-93.6718,20.0,1.729665e6,1
3357,3.5,15.0167,-93.5822,20.0,1.72997e6,1
3358,3.7,15.0958,-93.78,34.1,1.730429e6,28
3359,3.5,15.6285,-95.1728,17.3,1.730876e6,24
3360,3.5,15.54,-94.7948,20.0,1.731035e6,1
3361,3.5,14.9265,-93.7872,16.0,1.731317e6,2
3362,3.1,15.119000000000002,-93.1022,94.5,1.731678e6,30
3363,3.7,15.8567,-93.9903,25.0,1.732542e6,9
3364,3.7,15.2605,-94.6768,20.0,1.732748e6,1
3365,3.8,15.1607,-94.5797,15.0,1.733586e6,7
3366,4.1,15.7317,-95.2322,17.1,1.733735e6,25
3367,3.9,14.9485,-94.2893,17.0,1.734868e6,16
3368,4.0,15.0102,-94.1913,15.0,1.735277e6,7
3369,3.9,14.9725,-94.3652,20.0,1.735586e6,1
3370,3.8,15.0733,-93.521,48.2,1.737561e6,17
3371,3.9,15.3187,-94.7408,55.5,1.737889e6,7
3372,3.9,15.168,-94.7655,17.0,1.73822e6,16
3373,3.7,15.1075,-93.7952,16.0,1.738389e6,2
3374,3.7,15.3372,-94.1203,20.0,1.738586e6,1
3375,3.6,15.0608,-93.6648,15.0,1.739154e6,7
3376,3.5,15.1245,-93.5383,60.2,1.739947e6,15
3377,3.5,15.035,-93.5363,16.1,1.740019e6,5
3378,4.0,15.8392,-95.1855,9.4,1.742261e6,26
3379,3.6,15.3013,-94.6427,16.5,1.742617e6,25
3380,3.7,15.5868,-94.8965,31.2,1.742722e6,15
3381,3.5,15.7837,-95.1245,26.5,1.742905e6,8
3382,4.2,14.8827,-94.13,20.0,1.743219e6,1
3383,3.8,15.2847,-94.5852,17.8,1.745656e6,20
3384,3.5,15.0545,-93.7828,15.0,1.745959e6,7
3385,3.7,15.1612,-94.3402,57.2,1.746369e6,18
3386,3.9,14.9748,-94.3155,16.5,1.74691e6,25
3387,4.8,15.638,-93.5773,89.3,1.747091e6,30
3388,3.7,15.918,-95.1883,10.5,1.747617e6,24
3389,4.1,15.4477,-94.7448,16.4,1.748687e6,4
3390,3.5,15.5883,-93.8573,74.3,1.748962e6,3
3391,3.7,15.1965,-93.6447,53.8,1.749024e6,19
3392,3.8,15.0022,-94.2183,15.0,1.749614e6,7
3393,3.8,15.571,-93.6888,77.3,1.750242e6,20
3394,3.9,14.9462,-94.3357,15.0,1.750868e6,7
3395,3.4,15.3562,-94.1148,10.3,1.751058e6,33
3396,3.7,15.2458,-95.0547,17.1,1.752542e6,25
3397,3.7,15.099,-94.0577,15.0,1.753661e6,7
3398,3.6,15.6667,-94.5195,22.5,1.753921e6,21
3399,3.7,15.4863,-95.2255,10.0,1.754068e6,9
3400,3.5,15.6588,-95.0542,86.8,1.754907e6,19
3401,3.5,15.173,-93.4395,51.6,1.75514e6,16
3402,3.8,15.658,-95.18799999999999,11.8,1.755184e6,31
3403,3.7,15.072000000000001,-93.7038,10.2,1.755891e6,4
3404,3.9,15.2682,-94.6432,16.1,1.756014e6,5
3405,3.9,15.4838,-94.67299999999999,17.0,1.756486e6,13
3406,3.6,15.2995,-93.4127,83.0,1.757126e6,10
3407,3.8,15.0625,-93.5278,43.5,1.757453e6,24
3408,3.6,15.3847,-94.7163,18.7,1.758097e6,21
3409,3.7,15.1552,-93.7917,49.5,1.758174e6,12
3410,3.9,15.4147,-94.7735,36.3,1.759444e6,25
3411,3.7,15.8727,-93.7885,98.8,1.759968e6,3
3412,3.9,15.3002,-94.495,16.1,1.760477e6,5
3413,3.9,14.8732,-93.8923,10.0,1.761311e6,11
3414,4.2,15.0992,-93.7157,26.8,1.762138e6,10
3415,3.8,15.0735,-94.8382,16.7,1.762663e6,34
3416,4.0,14.7397,-94.1543,15.0,1.763122e6,7
3417,3.7,15.0132,-93.5447,25.0,1.763347e6,32
3418,3.8,15.2328,-94.6382,16.0,1.765864e6,2
3419,3.6,15.0462,-93.5952,42.4,1.767244e6,27
3420,3.8,15.9693,-94.9837,16.0,1.767256e6,2
3421,4.0,14.8795,-94.1663,5.8,1.767403e6,17
3422,3.7,15.1197,-94.2568,4.3,1.767784e6,22
3423,3.6,15.6555,-95.094,16.0,1.768409e6,2
3424,3.9,15.3378,-94.7653,16.8,1.769628e6,30
3425,3.9,15.3672,-94.7503,17.5,1.770588e6,20
3426,3.7,15.6118,-95.14299999999999,13.4,1.77096e6,9
3427,3.9,15.1918,-93.686,38.2,1.772042e6,13
3428,4.0,15.1697,-93.1443,75.7,1.772779e6,23
3429,4.0,15.464,-95.29799999999999,36.3,1.773676e6,25
3430,4.0,16.5887,-94.8583,10.0,1.774026e6,11
3431,3.4,15.1875,-93.1232,82.7,1.774396e6,15
3432,3.8,15.3383,-94.7118,17.0,1.774715e6,13
3433,3.9,15.7562,-95.167,17.6,1.774982e6,12
3434,3.6,15.105,-94.6195,16.0,1.775189e6,2
3435,3.5,15.7152,-95.0918,80.1,1.775444e6,33
3436,3.6,15.6465,-95.105,16.3,1.77569e6,27
3437,3.4,15.1477,-93.5447,60.0,1.775761e6,17
3438,3.5,16.076,-95.1475,16.8,1.775808e6,30
3439,3.7,15.2073,-93.6153,30.0,1.775836e6,22
3440,4.0,15.3357,-94.0553,33.3,1.776174e6,16
3441,3.6,15.3253,-94.0818,16.1,1.776197e6,5
3442,3.3,15.5557,-95.1597,15.7,1.776964e6,28
3443,3.7,15.5742,-93.6517,79.2,1.777355e6,23
3444,3.6,15.784,-95.1573,9.7,1.777999e6,34
3445,4.9,14.8845,-94.1275,10.7,1.778172e6,21
3446,3.9,15.6958,-95.10700000000001,16.1,1.77876e6,5
3447,3.9,15.7468,-95.1543,26.5,1.779244e6,10
3448,3.9,15.7613,-95.2145,67.2,1.780242e6,31
3449,3.9,15.1117,-93.5525,47.9,1.780473e6,32
3450,4.0,14.833,-94.105,9.0,1.780752e6,17
3451,4.1,15.8595,-95.0997,5.2,1.781016e6,8
3452,4.0,14.9572,-94.2272,29.1,1.781857e6,29
3453,4.1,15.7277,-94.9262,25.4,1.782523e6,24
3454,4.0,15.222999999999999,-94.4473,17.3,1.783353e6,28
3455,3.9,14.911,-94.0532,16.1,1.783705e6,5
3456,3.6,15.235999999999999,-94.5288,16.4,1.784317e6,4
3457,4.4,15.859000000000002,-95.1402,7.2,1.784669e6,20
3458,4.1,17.254,-94.691,136.2,1.785279e6,34
3459,3.5,15.0683,-94.3397,20.4,1.785689e6,17
3460,3.6,15.5552,-93.4903,96.0,1.785766e6,33
3461,3.6,15.382,-94.1435,15.1,1.78584e6,4
3462,4.1,16.1838,-95.199,22.4,1.785901e6,19
3463,3.8,15.3563,-94.729,16.1,1.789174e6,5
3464,3.5,15.2715,-94.2782,76.3,1.789618e6,25
3465,3.6,15.2498,-94.7433,16.0,1.791475e6,2
3466,3.2,15.671,-95.0595,20.0,1.791619e6,1
3467,3.8,15.200999999999999,-94.7638,20.1,1.791853e6,7
3468,3.8,15.4803,-94.9035,16.3,1.793092e6,27
3469,3.8,15.0003,-93.5695,30.5,1.79333e6,16
3470,3.8,15.0823,-93.7857,10.6,1.793813e6,23
3471,3.9,15.0427,-93.5482,35.6,1.794007e6,21
3472,3.9,15.0255,-94.3652,16.0,1.794581e6,2
3473,3.7,15.0788,-93.5572,51.8,1.79544e6,26
3474,3.8,15.1477,-93.8078,39.6,1.795545e6,23
3475,4.0,15.0647,-94.2495,12.0,1.795849e6,10
3476,3.9,15.3947,-94.1388,32.4,1.797516e6,20
3477,3.6,15.1562,-93.406,42.6,1.798023e6,6
3478,3.4,14.4367,-93.4725,16.1,1.799017e6,5
3479,3.4,14.9938,-93.449,20.0,1.799921e6,1
3480,3.7,15.4422,-93.64399999999999,45.0,1.800161e6,29
3481,3.4,15.2353,-93.0928,76.5,1.800834e6,24
3482,3.5,15.3682,-93.6225,80.0,1.801133e6,9
3483,3.8,15.1975,-94.2872,50.5,1.802549e6,7
3484,3.4,15.1002,-93.195,67.9,1.802737e6,30
3485,3.4,14.9048,-93.25299999999999,29.0,1.802819e6,18
3486,3.8,15.2422,-94.5543,15.7,1.802863e6,28
3487,3.6,15.4342,-94.5285,11.3,1.803024e6,19
3488,3.9,15.37,-94.6488,16.4,1.80312e6,4
3489,3.5,15.0352,-93.5738,16.0,1.803947e6,2
3490,3.9,15.1183,-94.4062,16.2,1.804121e6,2
3491,3.4,15.4705,-93.3007,90.2,1.8043e6,8
3492,3.5,14.9307,-93.2783,16.5,1.804982e6,25
3493,4.1,15.2755,-94.6877,16.0,1.805112e6,2
3494,4.1,15.488,-94.7888,16.1,1.805494e6,5
3495,3.9,15.3095,-94.5983,16.1,1.80572e6,5
3496,4.0,15.652000000000001,-94.5718,16.1,1.805961e6,5
3497,3.9,15.4852,-94.8008,33.6,1.807138e6,20
3498,3.7,15.0553,-93.7188,13.3,1.807463e6,27
3499,3.5,14.9175,-92.9412,84.3,1.80793e6,19
3500,4.1,14.6407,-94.36399999999999,16.6,1.808005e6,10
3501,4.2,15.9873,-95.1782,9.5,1.808349e6,11
3502,3.6,15.2273,-93.6302,48.7,1.808799e6,14
3503,3.9,15.0697,-93.7337,29.0,1.809002e6,18
3504,4.0,14.8313,-94.1475,8.0,1.809667e6,15
3505,3.9,15.252,-93.8827,45.1,1.811105e6,20
3506,3.6,14.887,-93.8122,20.0,1.811283e6,1
3507,3.7,16.2552,-93.1113,60.0,1.811428e6,17
3508,3.2,15.3403,-93.5367,52.6,1.811793e6,13
3509,4.0,15.3103,-94.6732,16.1,1.811836e6,5
3510,3.6,15.0857,-93.6048,49.3,1.813166e6,8
3511,3.5,15.0242,-93.5593,16.1,1.813246e6,5
3512,3.8,15.1172,-93.7685,20.0,1.814058e6,1
3513,3.4,15.3017,-93.5698,74.7,1.814243e6,14
3514,3.5,14.9363,-93.3483,16.3,1.814959e6,27
3515,3.7,15.6758,-95.0992,16.1,1.815001e6,5
3516,3.8,15.0115,-93.5893,15.0,1.815334e6,7
3517,3.9,15.2638,-94.5047,30.1,1.815559e6,6
3518,4.1,15.5093,-94.6872,16.6,1.816359e6,10
3519,3.5,15.3143,-93.8028,54.8,1.816613e6,16
3520,3.5,15.863,-95.125,17.7,1.816973e6,26
3521,3.9,15.0935,-93.7938,16.5,1.817021e6,28
3522,3.9,15.0225,-94.3758,16.0,1.817799e6,2
3523,3.6,15.0735,-93.5737,46.8,1.81825e6,25
3524,3.4,15.1045,-93.52799999999999,57.8,1.818504e6,11
3525,3.5,15.095,-93.7415,8.3,1.818811e6,9
3526,3.6,15.1752,-93.8408,16.1,1.81963e6,5
3527,3.6,15.8652,-94.9827,16.1,1.819724e6,5
3528,3.7,15.193,-94.6438,16.0,1.819862e6,2
3529,4.1,14.8768,-94.3727,19.6,1.820317e6,20
3530,3.3,15.2003,-93.6528,59.2,1.820612e6,24
3531,3.7,15.1833,-93.67200000000001,50.3,1.820978e6,16
3532,3.4,15.0608,-93.485,10.0,1.821229e6,11
3533,3.6,16.5253,-95.0637,74.0,1.821285e6,34
3534,4.0,15.1332,-94.4883,33.3,1.821692e6,13
3535,3.7,15.0212,-94.3397,16.1,1.821988e6,5
3536,4.2,15.4745,-94.7965,34.5,1.822401e6,19
3537,3.7,15.1287,-93.7432,6.4,1.822575e6,14
3538,3.8,15.7552,-95.1735,20.0,1.822678e6,1
3539,4.0,14.9092,-94.0193,10.0,1.822709e6,11
3540,3.9,15.1477,-94.3018,70.0,1.823701e6,23
3541,3.4,15.2462,-93.3793,70.0,1.824102e6,23
3542,4.2,15.5665,-94.9828,30.5,1.824854e6,16
3543,4.3,15.8202,-95.1302,11.7,1.825237e6,17
3544,4.0,15.2507,-93.7085,72.5,1.826003e6,33
3545,3.7,15.685,-94.7708,34.8,1.827412e6,2
3546,3.9,15.4033,-94.788,16.0,1.827646e6,2
3547,3.9,15.0267,-93.5158,8.2,1.827894e6,6
3548,3.7,15.0473,-94.23200000000001,10.0,1.828255e6,11
3549,3.9,15.5627,-94.7335,16.0,1.8286e6,2
3550,3.6,15.286,-93.666,76.9,1.828982e6,9
3551,3.5,15.4802,-94.7762,15.0,1.829329e6,7
3552,3.8,15.0635,-93.5612,34.0,1.829372e6,29
3553,3.9,15.5247,-94.8768,29.4,1.829978e6,21
3554,3.9,15.6907,-95.01799999999999,28.9,1.830565e6,26
3555,4.0,15.0462,-94.5597,10.0,1.831128e6,11
3556,3.9,15.6518,-95.0982,25.4,1.831411e6,24
3557,4.1,15.0473,-93.5918,39.8,1.832019e6,34
3558,4.0,15.065999999999999,-93.5882,49.8,1.832182e6,33
3559,3.6,15.6898,-95.6312,61.0,1.833047e6,7
3560,3.7,15.1578,-93.7032,51.3,1.834199e6,25
3561,3.9,15.3912,-94.7975,16.1,1.834331e6,5
3562,3.6,15.6218,-94.7883,45.3,1.834505e6,26
3563,3.9,15.0845,-94.29799999999999,13.9,1.836824e6,10
3564,3.6,15.0682,-93.52799999999999,16.0,1.839394e6,2
3565,3.9,16.124000000000002,-95.1185,65.7,1.839809e6,15
3566,3.8,15.6613,-95.0792,15.0,1.839855e6,7
3567,3.6,15.9163,-94.9902,62.4,1.840101e6,18
3568,4.0,15.4117,-94.8702,18.3,1.841853e6,12
3569,3.7,15.0147,-93.58200000000001,16.0,1.842035e6,2
3570,4.0,14.8767,-94.3248,16.0,1.843214e6,2
3571,4.0,14.873,-94.613,10.0,1.84359e6,11
3572,4.1,15.2378,-94.7203,24.4,1.843967e6,15
3573,4.1,15.0242,-93.5675,34.6,1.844704e6,21
3574,3.8,15.1585,-94.5238,16.1,1.846252e6,5
3575,3.9,15.5498,-95.1278,16.1,1.846833e6,5
3576,3.9,15.6385,-94.6922,20.0,1.847356e6,1
3577,3.8,15.9832,-94.9913,104.2,1.848436e6,25
3578,3.8,16.4988,-95.4007,74.3,1.848851e6,3
3579,4.0,16.8407,-94.0487,149.1,1.849078e6,13
3580,3.8,15.2073,-94.5177,23.5,1.849228e6,8
3581,4.3,15.3358,-94.1527,16.1,1.850128e6,5
3582,4.0,15.1723,-94.6733,16.3,1.850707e6,25
3583,4.3,15.8273,-95.1103,7.6,1.851007e6,4
3584,3.7,15.790999999999999,-95.1892,27.0,1.851598e6,29
3585,3.8,15.548,-93.699,84.7,1.852147e6,22
3586,3.6,14.99,-93.5872,16.1,1.852426e6,5
3587,3.9,15.5838,-94.5187,33.7,1.852602e6,12
3588,3.7,15.6982,-95.1303,16.0,1.852864e6,2
3589,3.8,15.0737,-93.5675,53.8,1.853631e6,19
3590,3.8,15.8355,-95.1337,16.3,1.853909e6,25
3591,3.6,15.0038,-93.881,10.0,1.85404e6,11
3592,3.8,15.1917,-93.6247,57.2,1.854316e6,18
3593,3.7,15.3822,-94.617,3.6,1.854574e6,31
3594,4.2,15.3268,-94.5875,49.7,1.854851e6,20
3595,3.8,15.5328,-94.9303,67.1,1.855697e6,24
3596,3.9,15.1142,-94.2972,4.2,1.856322e6,10
3597,3.8,15.6502,-94.9318,61.9,1.856807e6,6
3598,3.2,16.3193,-96.9548,10.0,1.856902e6,11
3599,3.8,15.0163,-93.609,16.1,1.85776e6,5
3600,4.0,15.6122,-94.5227,16.1,1.857856e6,5
3601,3.9,15.5997,-94.9357,27.7,1.863058e6,18
3602,4.3,15.3245,-93.60600000000001,69.1,1.864524e6,19
3603,3.6,15.0843,-93.7118,16.2,1.864751e6,2
3604,3.5,15.1532,-93.6657,11.5,1.864882e6,32
3605,3.7,16.2143,-95.1858,61.7,1.86607e6,26
3606,4.1,16.0273,-95.3048,63.6,1.866302e6,23
3607,4.0,15.8163,-95.1792,25.1,1.868046e6,3
3608,4.0,15.6705,-94.6043,85.2,1.868814e6,19
3609,4.2,15.093,-93.7337,33.7,1.869594e6,12
3610,4.0,15.683,-94.53200000000001,30.2,1.871186e6,17
3611,4.0,15.6803,-94.5112,16.1,1.871849e6,5
3612,3.9,15.097999999999999,-93.72399999999999,24.5,1.872525e6,27
3613,4.1,15.2863,-95.33200000000001,8.9,1.873041e6,29
3614,3.6,15.125,-93.7262,23.8,1.873959e6,30
3615,3.8,15.9925,-95.16799999999999,27.2,1.874395e6,6
3616,3.7,15.1743,-94.8265,15.2,1.875457e6,8
3617,4.0,15.2253,-94.5322,32.3,1.877521e6,11
3618,3.8,15.0865,-94.3155,16.5,1.879018e6,28
3619,4.2,15.172,-94.3755,16.2,1.879137e6,2
3620,4.0,15.3933,-94.8097,16.5,1.880018e6,28
3621,3.9,15.0768,-94.3065,16.1,1.880484e6,5
3622,3.9,14.7305,-94.1168,16.5,1.880989e6,28
3623,4.1,15.039000000000001,-93.5443,19.8,1.881911e6,8
3624,4.1,14.9925,-94.1892,52.6,1.882321e6,14
3625,3.7,15.0813,-93.7382,16.0,1.882478e6,2
3626,3.9,15.1118,-94.9073,22.8,1.883486e6,25
3627,3.7,15.1605,-93.8375,16.1,1.884887e6,5
3628,4.3,15.1528,-93.6928,31.2,1.885109e6,15
3629,3.9,15.6517,-94.5037,35.0,1.885762e6,24
3630,3.7,15.3268,-94.6903,16.1,1.886202e6,5
3631,4.0,15.7435,-93.5512,97.6,1.886294e6,30
3632,3.9,15.0658,-93.60700000000001,45.6,1.887469e6,9
3633,3.6,15.6517,-95.1258,16.0,1.888026e6,2
3634,3.3,15.9898,-95.1947,26.8,1.888503e6,10
3635,3.6,15.8757,-95.1385,20.0,1.888543e6,1
3636,3.9,15.2747,-94.6518,16.9,1.888599e6,16
3637,3.3,15.8765,-95.1072,16.1,1.888826e6,5
3638,4.0,15.539000000000001,-94.7647,33.9,1.889011e6,7
3639,3.5,15.1268,-93.5083,50.1,1.889105e6,15
3640,3.6,15.119000000000002,-93.8415,37.2,1.889322e6,15
3641,3.7,15.0648,-93.546,20.0,1.889687e6,1
3642,3.3,15.7978,-94.6577,58.8,1.889819e6,13
3643,4.5,15.6512,-96.444,25.0,1.89049e6,17
3644,4.4,15.5782,-94.795,16.0,1.890495e6,2
3645,3.9,14.8198,-94.23,10.0,1.890812e6,11
3646,3.6,15.1707,-93.6658,42.3,1.891482e6,25
3647,3.7,15.0162,-93.4805,33.3,1.891649e6,19
3648,3.5,15.1582,-93.5177,53.0,1.89171e6,18
3649,3.8,15.5542,-94.8015,16.1,1.892241e6,5
3650,3.5,15.3963,-93.3615,100.6,1.89256e6,8
3651,3.8,15.081,-93.7937,27.4,1.89275e6,28
3652,3.7,15.2392,-93.5615,52.7,1.89286e6,20
3653,3.9,15.7338,-94.5032,16.3,1.892928e6,25
3654,3.5,15.2512,-94.8073,16.1,1.893029e6,5
3655,3.9,15.745,-95.03399999999999,16.5,1.893086e6,28
3656,3.5,15.2073,-93.4418,71.6,1.89359e6,26
3657,3.8,15.132,-93.7898,32.0,1.893687e6,24
3658,3.7,15.0803,-93.7482,16.1,1.893821e6,5
3659,3.7,15.19,-94.5532,16.0,1.894341e6,2
3660,3.7,15.0827,-93.6825,10.0,1.894524e6,11
3661,3.6,15.1435,-93.681,42.4,1.894728e6,30
3662,4.0,15.2652,-93.6185,64.8,1.894823e6,20
3663,3.7,15.2612,-94.7673,16.6,1.895274e6,10
3664,3.6,15.455,-94.6857,20.0,1.895371e6,1
3665,4.1,15.7272,-95.1898,6.2,1.895421e6,25
3666,3.6,15.4967,-94.0468,67.7,1.895577e6,21
3667,3.6,15.508,-94.68700000000001,18.2,1.896681e6,9
3668,3.7,15.225999999999999,-93.6535,63.4,1.897348e6,19
3669,3.9,15.3137,-94.3572,55.7,1.897578e6,16
3670,3.9,15.4482,-94.7682,34.4,1.897737e6,31
3671,3.5,15.8083,-95.0638,16.0,1.898333e6,2
3672,3.6,15.3077,-94.5972,25.0,1.898549e6,17
3673,3.7,15.0318,-93.5228,16.4,1.899245e6,4
3674,3.3,15.8882,-95.118,16.6,1.899603e6,10
3675,3.5,15.5397,-94.6742,16.0,1.899673e6,2
3676,3.6,15.5138,-94.6983,32.4,1.900131e6,20
3677,3.5,15.6187,-94.7898,16.5,1.900442e6,28
3678,3.7,14.9578,-94.2633,30.0,1.900621e6,22
3679,3.8,14.974,-93.3453,41.0,1.900776e6,26
3680,3.8,15.7698,-95.1302,24.1,1.90078e6,12
3681,3.9,14.9763,-94.2755,16.1,1.901275e6,5
3682,3.9,16.0228,-95.0815,93.6,1.90177e6,3
3683,3.1,15.1418,-93.6665,16.0,1.901902e6,2
3684,3.9,15.7347,-94.5058,16.9,1.902243e6,18
3685,3.8,15.456,-94.6215,16.9,1.902834e6,18
3686,4.3,15.2222,-94.5457,16.1,1.903595e6,5
3687,3.6,15.1988,-93.7628,50.7,1.903847e6,32
3688,4.3,15.7483,-94.4823,36.9,1.90396e6,27
3689,3.8,15.470999999999998,-94.756,16.2,1.904386e6,2
3690,3.8,15.5142,-94.7593,16.0,1.904493e6,2
3691,4.3,14.8288,-93.2357,41.5,1.904585e6,22
3692,3.6,15.0562,-93.5965,16.8,1.904672e6,20
3693,3.5,16.476,-94.9592,16.2,1.90505e6,2
3694,3.6,15.1738,-93.6403,51.0,1.90545e6,13
3695,3.5,15.0805,-93.536,10.0,1.905725e6,11
3696,3.5,14.7843,-94.1893,10.0,1.905753e6,9
3697,3.7,15.1127,-94.3453,10.0,1.906461e6,25
3698,3.5,15.0945,-93.5558,10.0,1.906543e6,9
3699,3.8,15.5437,-94.7292,16.0,1.906801e6,2
3700,4.0,15.5765,-94.7293,16.3,1.906802e6,25
3701,4.1,15.1235,-93.8192,30.1,1.908084e6,6
3702,4.1,14.9965,-94.3407,21.3,1.908277e6,13
3703,4.0,14.652999999999999,-93.259,24.7,1.908536e6,12
3704,4.2,15.0138,-93.6257,16.1,1.908952e6,5
3705,3.7,15.069,-93.5287,16.4,1.909539e6,4
3706,3.9,15.42,-94.7178,16.1,1.909626e6,5
3707,3.7,15.1393,-93.7712,36.6,1.909752e6,16
3708,3.6,15.356,-94.2125,93.9,1.910037e6,30
3709,3.9,15.6062,-94.8095,16.4,1.910062e6,4
3710,3.6,15.0695,-93.5963,20.0,1.910152e6,1
3711,3.9,15.1987,-94.5953,10.6,1.910779e6,21
3712,4.0,15.355,-94.1843,16.1,1.911283e6,5
3713,3.7,15.1188,-93.6805,16.0,1.911463e6,2
3714,3.8,15.3765,-94.4712,13.9,1.911843e6,10
3715,3.7,15.1372,-93.7638,16.0,1.912168e6,2
3716,3.3,15.575,-94.7528,20.0,1.912275e6,1
3717,3.7,15.242,-94.709,17.4,1.912351e6,24
3718,4.2,15.2517,-94.67299999999999,16.1,1.912647e6,5
3719,3.7,15.1125,-93.5297,58.1,1.913095e6,8
3720,3.8,15.217,-93.8423,20.8,1.913296e6,32
3721,3.9,15.5288,-94.8058,16.4,1.913368e6,4
3722,4.0,15.3498,-94.5792,34.0,1.913908e6,29
3723,3.8,15.2795,-93.895,116.1,1.914117e6,9
3724,3.7,15.065999999999999,-93.5078,31.0,1.914292e6,28
3725,3.3,15.0185,-93.5635,20.0,1.914641e6,1
3726,3.7,15.4493,-94.6492,18.6,1.91482e6,4
3727,3.9,15.1597,-93.6727,36.6,1.91491e6,17
3728,3.4,14.462,-93.0793,128.0,1.915131e6,34
3729,4.0,14.9978,-94.5225,20.0,1.915261e6,1
3730,3.6,15.2823,-93.8533,10.0,1.915712e6,19
3731,5.8,15.2525,-94.586,35.0,1.915909e6,33
3732,3.6,15.1988,-94.2235,16.1,1.91611e6,5
3733,3.8,15.4298,-94.8193,15.0,1.916387e6,7
3734,3.8,15.2668,-94.54799999999999,34.1,1.916928e6,25
3735,3.1,14.8552,-93.1987,10.0,1.917242e6,19
3736,3.5,15.0685,-93.7257,15.1,1.917374e6,7
3737,3.9,15.0987,-93.5733,48.8,1.917781e6,23
3738,4.0,14.8697,-94.3287,15.4,1.91819e6,21
3739,4.0,15.8103,-95.193,14.5,1.9189e6,6
3740,3.9,14.8937,-94.2863,15.0,1.91913e6,7
3741,3.8,15.1112,-94.2055,16.1,1.919895e6,5
3742,3.8,15.7107,-94.4932,46.8,1.923159e6,30
3743,6.1,16.496,-95.146,10.0,1.924005e6,19
3744,4.2,16.6227,-95.164,65.0,1.924452e6,23
3745,3.8,16.4798,-95.1643,9.9,1.925227e6,20
3746,3.9,16.3447,-95.2698,80.1,1.925723e6,6
3747,4.5,16.5338,-95.1988,10.0,1.925877e6,19
3748,4.3,16.5407,-95.1308,10.0,1.925933e6,19
3749,3.9,16.5468,-95.2027,40.0,1.926157e6,13
3750,4.0,16.5265,-95.1755,12.4,1.926402e6,14
3751,3.9,16.6628,-95.243,27.2,1.92677e6,24
3752,3.9,16.538,-95.1563,39.7,1.927117e6,31
3753,3.8,16.4515,-95.2627,61.2,1.927222e6,9
3754,3.9,15.085,-94.2983,12.5,1.9276e6,33
3755,3.8,16.4835,-95.223,6.3,1.927911e6,4
